"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air obs","Air avg","Air2 max","Air2 max time","Air2 min","Air2 min time","Air2 obs","Air2 avg","Air3 max","Air3 max time","Air3 min","Air3 min time","Air3 obs","Air3 avg","RH max","RH max time","RH min","RH min time","RH avg","RH2 max","RH2 max time","RH2 min","RH2 min time","RH2 avg","RH3 max","RH3 max time","RH3 min","RH3 min time","RH3 avg","Soil max","Soil max time","Soil min","Soil min time","Soil obs","Soil avg","Precip","ETo","Solar","Leaf","Leaf2","Leaf3","Wind max dir","Wind max speed","Wind max time","Wind obs dir","Wind obs speed","Wind avg dir","Wind avg speed","Wind ST","Wind run","Battery","Dew pnt","Chill hrs","Hrs 26F","Hrs 28F","Hrs 32F","DD41F","DD41F2","DD41F3","TC DSV","TC DSV2","TC DSV3","HR65TO75FA90RH","HR65TO75FA90RH2","HR65TO75FA90RH3","BEEHOURS","BEESEASON"
Nickels_Soils_Lab.P,20190509,2400,1440,85,17:02,52,05:10, ,67, , , , , , , , , , , , ,90, ,31, ,66, , , , , , , , , , , , , , , , ,0.00,0.19,658, , , ,160,16,19:49, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190510,2400,1440,88,15:04,53,03:47, ,70, , , , , , , , , , , , ,90, ,13, ,50, , , , , , , , , , , , , , , , ,0.00,0.25,689, , , ,353,23,10:09, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190511,2400,1440,83,16:32,50,05:15, ,66, , , , , , , , , , , , ,90, ,28, ,61, , , , , , , , , , , , , , , , ,0.00,0.21,672, , , ,144,13,19:26, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190512,2400,1440,84,15:40,51,05:05, ,68, , , , , , , , , , , , ,89, ,21, ,57, , , , , , , , , , , , , , , , ,0.00,0.21,664, , , ,121,15,16:51, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190513,2400,1440,83,15:24,47,05:07, ,66, , , , , , , , , , , , ,88, ,22, ,54, , , , , , , , , , , , , , , , ,0.00,0.21,605, , , ,250,17,17:26, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190514,2400,1440,75,12:46,51,05:12, ,62, , , , , , , , , , , , ,84, ,29, ,64, , , , , , , , , , , , , , , , ,0.00,0.13,392, , , ,96,14,12:28, , , , , , , ,49, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190515,2400,1440,62,15:25,54,23:59, ,58, , , , , , , , , , , , ,92, ,70, ,84, , , , , , , , , , , , , , , , ,0.81,0.05, , , , ,155,24,22:13, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190516,2400,1440,61,15:50,49,04:15, ,56, , , , , , , , , , , , ,87, ,51, ,68, , , , , , , , , , , , , , , , ,0.00,0.13,431, , , ,219,29,15:27, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190517,2400,1440,68,15:36,47,05:22, ,58, , , , , , , , , , , , ,88, ,39, ,63, , , , , , , , , , , , , , , , ,0.00,0.16,542, , , ,110,19,13:25, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190518,2400,1440,56,00:01,48,13:32, ,51, , , , , , , , , , , , ,92, ,60, ,86, , , , , , , , , , , , , , , , ,0.61,0.04, , , , ,130,22,14:59, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190519,2400,1440,60,12:34,45,23:41, ,51, , , , , , , , , , , , ,92, ,59, ,84, , , , , , , , , , , , , , , , ,0.21,0.10,405, , , ,125,19,11:55, , , , , , , ,46, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190520,2400,1440,70,15:34,43,05:13, ,56, , , , , , , , , , , , ,92, ,35, ,68, , , , , , , , , , , , , , , , ,0.00,0.16,560, , , ,222,24,17:59, , , , , , , ,45, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190521,2400,1440,67,14:54,48,05:02, ,58, , , , , , , , , , , , ,86, ,39, ,60, , , , , , , , , , , , , , , , ,0.00,0.19,617, , , ,280,31,16:42, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190522,2400,1440,76,15:45,47,02:10, ,63, , , , , , , , , , , , ,91, ,29, ,60, , , , , , , , , , , , , , , , ,0.00,0.22,693, , , ,331,24,12:01, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190523,2400,1440,82,16:57,57,23:58, ,69, , , , , , , , , , , , ,85, ,23, ,50, , , , , , , , , , , , , , , , ,0.00,0.23,693, , , ,87,21,18:35, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190524,2400,1440,79,16:16,51,04:55, ,65, , , , , , , , , , , , ,92, ,42, ,70, , , , , , , , , , , , , , , , ,0.00,0.19,641, , , ,95,15,15:17, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190525,2400,1440,73,15:37,52,02:37, ,62, , , , , , , , , , , , ,91, ,42, ,67, , , , , , , , , , , , , , , , ,0.00,0.16,522, , , ,291,18,23:30, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190526,2400,1440,62,16:40,51,08:18, ,55, , , , , , , , , , , , ,88, ,51, ,75, , , , , , , , , , , , , , , , ,0.18,0.10,399, , , ,305,19,02:54, , , , , , , ,47, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190527,2400,1440,70,16:41,49,05:06, ,61, , , , , , , , , , , , ,91, ,43, ,69, , , , , , , , , , , , , , , , ,0.00,0.17,606, , , ,86,14,17:00, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190528,2400,1440,84,15:47,54,04:53, ,69, , , , , , , , , , , , ,91, ,28, ,63, , , , , , , , , , , , , , , , ,0.00,0.22,698, , , ,345,18,10:33, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190529,2400,1440,85,15:08,56,04:57, ,70, , , , , , , , , , , , ,91, ,31, ,66, , , , , , , , , , , , , , , , ,0.00,0.21,670, , , ,333,11,12:46, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190530,2400,1440,81,14:20,57,05:00, ,68, , , , , , , , , , , , ,90, ,33, ,68, , , , , , , , , , , , , , , , ,0.00,0.18,533, , , ,1,29,18:27, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190531,2400,1440,91,17:01,57,03:53, ,72, , , , , , , , , , , , ,82, ,21, ,58, , , , , , , , , , , , , , , , ,0.00,0.24,720, , , ,342,15,08:25, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190601,2400,1440,92,16:04,60,03:26, ,76, , , , , , , , , , , , ,81, ,22, ,55, , , , , , , , , , , , , , , , ,0.01,0.25,716, , , ,340,19,09:10, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190602,2400,1440,88,15:33,60,05:04, ,73, , , , , , , , , , , , ,90, ,33, ,63, , , , , , , , , , , , , , , , ,0.00,0.24,704, , , ,138,19,17:50, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190603,2400,1440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
Nickels_Soils_Lab.P,20190604,2400,1440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
Nickels_Soils_Lab.P,20190605,2400,1440, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
Nickels_Soils_Lab.P,20190606,2400,1440,85,14:26,59,05:00, ,73, , , , , , , , , , , , ,89, ,13, ,40, , , , , , , , , , , , , , , , ,0.00,0.29,733, , , ,260,27,17:33, , , , , , , ,43, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190607,2400,1440,79,16:16,54,03:22, ,67, , , , , , , , , , , , ,67, ,12, ,33, , , , , , , , , , , , , , , , ,0.00,0.28,759, , , ,341,26,23:44, , , , , , , ,34, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190608,2400,1440,84,15:52,61,05:20, ,72, , , , , , , , , , , , ,34, ,14, ,23, , , , , , , , , , , , , , , , ,0.00,0.34,753, , , ,337,33,08:13, , , , , , , ,32, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190609,2400,1440,92,16:45,66,05:24, ,77, , , , , , , , , , , , ,61, ,13, ,28, , , , , , , , , , , , , , , , ,0.00,0.30,738, , , ,343,27,09:43, , , , , , , ,40, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190610,2400,1440,97,16:52,60,03:15, ,79, , , , , , , , , , , , ,70, ,13, ,44, , , , , , , , , , , , , , , , ,0.00,0.26,712, , , ,352,10,11:03, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190611,2400,1440,98,14:21,65,03:00, ,83, , , , , , , , , , , , ,73, ,17, ,42, , , , , , , , , , , , , , , , ,0.00,0.27,718, , , ,96,12,16:18, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190612,2400,1440,96,16:18,67,04:26, ,82, , , , , , , , , , , , ,75, ,17, ,47, , , , , , , , , , , , , , , , ,0.00,0.24,617, , , ,130,10,16:06, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190613,2400,1440,92,15:41,62,05:02, ,77, , , , , , , , , , , , ,88, ,22, ,56, , , , , , , , , , , , , , , , ,0.00,0.23,661, , , ,285,12,17:49, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190614,2400,1440,90,16:33,57,05:05, ,73, , , , , , , , , , , , ,87, ,37, ,62, , , , , , , , , , , , , , , , ,0.00,0.24,703, , , ,119,15,14:55, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190615,2400,1440,86,14:48,55,04:56, ,69, , , , , , , , , , , , ,89, ,36, ,63, , , , , , , , , , , , , , , , ,0.00,0.22,705, , , ,103,11,17:16, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190616,2400,1440,89,15:48,54,05:04, ,72, , , , , , , , , , , , ,90, ,36, ,63, , , , , , , , , , , , , , , , ,0.00,0.23,684, , , ,98,14,15:58, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190617,2400,1440,95,14:47,61,04:15, ,77, , , , , , , , , , , , ,88, ,27, ,61, , , , , , , , , , , , , , , , ,0.00,0.24,710, , , ,96,8,08:30, , , , , , , ,61, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190618,2400,1440,100,15:53,68,03:25, ,83, , , , , , , , , , , , ,86, ,23, ,53, , , , , , , , , , , , , , , , ,0.00,0.28,731, , , ,345,19,10:28, , , , , , , ,62, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190619,2400,1440,97,15:11,62,04:20, ,80, , , , , , , , , , , , ,88, ,21, ,52, , , , , , , , , , , , , , , , ,0.00,0.26,723, , , ,7,12,10:24, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190620,2400,1440,91,16:14,58,04:28, ,73, , , , , , , , , , , , ,87, ,17, ,54, , , , , , , , , , , , , , , , ,0.00,0.24,724, , , ,325,20,23:18, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190621,2400,1440,86,15:32,65,05:23, ,74, , , , , , , , , , , , ,60, ,13, ,28, , , , , , , , , , , , , , , , ,0.00,0.32,752, , , ,338,29,10:42, , , , , , , ,38, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190622,2400,1440,92,17:43,67,23:59, ,78, , , , , , , , , , , , ,59, ,14, ,32, , , , , , , , , , , , , , , , ,0.00,0.31,739, , , ,3,26,07:47, , , , , , , ,44, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190623,2400,1440,93,14:38,59,04:09, ,78, , , , , , , , , , , , ,70, ,12, ,43, , , , , , , , , , , , , , , , ,0.00,0.26,722, , , ,347,12,08:04, , , , , , , ,51, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190624,2400,1440,92,17:04,62,03:29, ,79, , , , , , , , , , , , ,79, ,17, ,44, , , , , , , , , , , , , , , , ,0.00,0.24,634, , , ,128,13,17:54, , , , , , , ,52, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190625,2400,1440,91,15:50,60,05:04, ,76, , , , , , , , , , , , ,85, ,16, ,44, , , , , , , , , , , , , , , , ,0.00,0.26,666, , , ,252,18,17:23, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190626,2400,1440,83,14:27,62,22:56, ,73, , , , , , , , , , , , ,59, ,18, ,34, , , , , , , , , , , , , , , , ,0.00,0.27,729, , , ,246,21,19:08, , , , , , , ,42, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190627,2400,1440,77,14:48,52,05:15, ,67, , , , , , , , , , , , ,85, ,31, ,53, , , , , , , , , , , , , , , , ,0.00,0.20,608, , , ,98,18,14:50, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190628,2400,1440,83,16:55,56,05:21, ,72, , , , , , , , , , , , ,83, ,25, ,47, , , , , , , , , , , , , , , , ,0.00,0.25,709, , , ,89,16,15:02, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190629,2400,1440,86,15:57,53,04:57, ,72, , , , , , , , , , , , ,88, ,16, ,47, , , , , , , , , , , , , , , , ,0.00,0.26,737, , , ,105,15,15:11, , , , , , , ,48, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190630,2400,1440,87,15:33,56,05:09, ,73, , , , , , , , , , , , ,85, ,19, ,48, , , , , , , , , , , , , , , , ,0.00,0.25,728, , , ,104,13,16:29, , , , , , , ,50, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190701,2400,1440,87,15:58,53,04:58, ,71, , , , , , , , , , , , ,89, ,29, ,57, , , , , , , , , , , , , , , , ,0.00,0.23,704, , , ,143,15,16:50, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190702,2400,1440,86,16:05,56,04:43, ,72, , , , , , , , , , , , ,89, ,26, ,54, , , , , , , , , , , , , , , , ,0.00,0.23,712, , , ,139,12,18:03, , , , , , , ,53, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190703,2400,1440,88,16:17,58,05:04, ,74, , , , , , , , , , , , ,90, ,29, ,54, , , , , , , , , , , , , , , , ,0.00,0.24,698, , , ,107,18,14:44, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190704,2400,1440,92,15:51,57,04:44, ,76, , , , , , , , , , , , ,88, ,21, ,55, , , , , , , , , , , , , , , , ,0.00,0.24,709, , , ,17,11,10:11, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190705,2400,1440,93,15:46,60,05:15, ,78, , , , , , , , , , , , ,86, ,27, ,52, , , , , , , , , , , , , , , , ,0.00,0.25,692, , , ,100,15,15:38, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190706,2400,1440,91,16:13,59,05:04, ,76, , , , , , , , , , , , ,88, ,27, ,53, , , , , , , , , , , , , , , , ,0.00,0.25,681, , , ,122,16,15:52, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190707,2400,1440,86,16:00,58,04:47, ,71, , , , , , , , , , , , ,84, ,34, ,59, , , , , , , , , , , , , , , , ,0.00,0.22,642, , , ,101,16,16:37, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190708,2400,1440,83,15:17,53,04:53, ,68, , , , , , , , , , , , ,90, ,39, ,65, , , , , , , , , , , , , , , , ,0.00,0.21,663, , , ,115,19,16:16, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190709,2400,1440,84,15:06,55,05:04, ,70, , , , , , , , , , , , ,88, ,32, ,62, , , , , , , , , , , , , , , , ,0.00,0.22,646, , , ,113,15,16:32, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190710,2400,1440,88,15:36,59,04:19, ,73, , , , , , , , , , , , ,91, ,36, ,66, , , , , , , , , , , , , , , , ,0.00,0.23,663, , , ,99,15,14:45, , , , , , , ,60, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190711,2400,1440,92,16:50,59,05:00, ,77, , , , , , , , , , , , ,89, ,32, ,57, , , , , , , , , , , , , , , , ,0.00,0.25,683, , , ,102,15,16:11, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190712,2400,1440,94,15:14,60,04:40, ,79, , , , , , , , , , , , ,88, ,28, ,55, , , , , , , , , , , , , , , , ,0.00,0.25,687, , , ,119,13,15:55, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190713,2400,1440,94,16:38,61,04:56, ,78, , , , , , , , , , , , ,88, ,30, ,59, , , , , , , , , , , , , , , , ,0.00,0.24,694, , , ,124,14,16:13, , , , , , , ,61, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190714,2400,1440,91,15:15,59,04:52, ,75, , , , , , , , , , , , ,89, ,31, ,61, , , , , , , , , , , , , , , , ,0.00,0.24,686, , , ,90,15,16:18, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190715,2400,1440,94,16:15,62,04:36, ,80, , , , , , , , , , , , ,88, ,24, ,49, , , , , , , , , , , , , , , , ,0.00,0.26,686, , , ,262,17,21:07, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190716,2400,1440,91,15:36,61,04:54, ,76, , , , , , , , , , , , ,88, ,30, ,57, , , , , , , , , , , , , , , , ,0.00,0.24,666, , , ,106,17,16:48, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190717,2400,1440,92,15:56,59,04:47, ,77, , , , , , , , , , , , ,89, ,29, ,53, , , , , , , , , , , , , , , , ,0.00,0.25,688, , , ,101,14,16:38, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190718,2400,1440,91,15:01,63,05:09, ,77, , , , , , , , , , , , ,86, ,28, ,58, , , , , , , , , , , , , , , , ,0.00,0.24,686, , , ,113,18,15:38, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190719,2400,1440,89,14:38,58,05:01, ,73, , , , , , , , , , , , ,90, ,29, ,62, , , , , , , , , , , , , , , , ,0.00,0.24,699, , , ,123,16,15:59, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190720,2400,1440,89,15:47,58,05:23, ,72, , , , , , , , , , , , ,90, ,31, ,64, , , , , , , , , , , , , , , , ,0.00,0.23,699, , , ,139,14,18:00, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190721,2400,1440,91,15:42,58,04:58, ,75, , , , , , , , , , , , ,90, ,23, ,56, , , , , , , , , , , , , , , , ,0.00,0.24,669, , , ,136,15,15:00, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190722,2400,1440,96,15:38,63,05:16, ,80, , , , , , , , , , , , ,87, ,23, ,50, , , , , , , , , , , , , , , , ,0.00,0.26,683, , , ,99,15,14:51, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190723,2400,1440,96,15:52,61,05:07, ,77, , , , , , , , , , , , ,88, ,14, ,56, , , , , , , , , , , , , , , , ,0.00,0.24,647, , , ,101,17,13:21, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190724,2400,1440,95,16:04,58,04:58, ,77, , , , , , , , , , , , ,88, ,20, ,56, , , , , , , , , , , , , , , , ,0.00,0.25,709, , , ,332,11,07:25, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190725,2400,1440,95,14:35,63,04:16, ,79, , , , , , , , , , , , ,81, ,22, ,48, , , , , , , , , , , , , , , , ,0.00,0.23,613, , , ,105,13,15:36, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190726,2400,1440,94,15:17,60,05:10, ,77, , , , , , , , , , , , ,84, ,18, ,50, , , , , , , , , , , , , , , , ,0.00,0.25,693, , , ,118,11,16:42, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190727,2400,1440,99,16:08,59,05:17, ,80, , , , , , , , , , , , ,87, ,18, ,53, , , , , , , , , , , , , , , , ,0.00,0.25,702, , , ,338,8,09:18, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190728,2400,1440,101,16:10,66,05:02, ,84, , , , , , , , , , , , ,78, ,17, ,44, , , , , , , , , , , , , , , , ,0.00,0.27,681, , , ,111,15,15:44, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190729,2400,1440,94,16:12,59,05:26, ,76, , , , , , , , , , , , ,88, ,30, ,60, , , , , , , , , , , , , , , , ,0.00,0.25,698, , , ,110,16,14:38, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190730,2400,1440,88,15:56,56,05:07, ,72, , , , , , , , , , , , ,89, ,33, ,63, , , , , , , , , , , , , , , , ,0.00,0.23,702, , , ,144,15,16:14, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190731,2400,1440,93,15:20,56,05:20, ,75, , , , , , , , , , , , ,90, ,18, ,54, , , , , , , , , , , , , , , , ,0.00,0.24,704, , , ,118,12,17:35, , , , , , , ,54, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190801,2400,1440,90,16:34,57,05:10, ,74, , , , , , , , , , , , ,89, ,33, ,63, , , , , , , , , , , , , , , , ,0.00,0.23,690, , , ,97,15,16:10, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190802,2400,1440,93,15:28,59,04:46, ,76, , , , , , , , , , , , ,89, ,29, ,58, , , , , , , , , , , , , , , , ,0.00,0.23,677, , , ,121,12,16:45, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190803,2400,1440,96,16:01,63,04:35, ,80, , , , , , , , , , , , ,87, ,25, ,51, , , , , , , , , , , , , , , , ,0.00,0.26,678, , , ,171,15,17:15, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190804,2400,1440,93,16:15,58,05:23, ,76, , , , , , , , , , , , ,90, ,25, ,60, , , , , , , , , , , , , , , , ,0.00,0.24,687, , , ,99,11,16:15, , , , , , , ,59, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190805,2400,1440,94,16:22,59,05:17, ,77, , , , , , , , , , , , ,89, ,18, ,57, , , , , , , , , , , , , , , , ,0.00,0.24,671, , , ,134,12,17:00, , , , , , , ,58, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190806,2400,1440,95,15:23,63,05:08, ,79, , , , , , , , , , , , ,86, ,18, ,50, , , , , , , , , , , , , , , , ,0.00,0.25,689, , , ,84,12,14:04, , , , , , , ,56, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190807,2400,1440,92,15:48,58,05:19, ,74, , , , , , , , , , , , ,89, ,29, ,60, , , , , , , , , , , , , , , , ,0.00,0.24,672, , , ,95,16,14:59, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190808,2400,1440,86,16:56,54,05:14, ,69, , , , , , , , , , , , ,90, ,32, ,64, , , , , , , , , , , , , , , , ,0.00,0.22,667, , , ,101,18,15:41, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190809,2400,1440,84,16:50,57,03:49, ,70, , , , , , , , , , , , ,88, ,33, ,62, , , , , , , , , , , , , , , , ,0.00,0.17,472, , , ,271,20,21:58, , , , , , , ,55, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20190810,2400,1440,85,15:44,66,05:56, ,73, , , , , , , , , , , , ,76, ,31, ,57, , , , , , , , , , , , , , , , ,0.00,0.17,473, , , ,305,18,18:38, , , , , , , ,57, ,0.0,0.0,0.0, , , , , , , , , ,0.0, ,
